decision_id,timestamp,actor_type,actor_id,entity_type,entity_id,event_sequence,journey_type,journey_instance_id,journey_state
1192,2022-03-30 20:41:06,customer,CUST_000177,,,1590,shopping,inst_00188,purchased
1194,2022-03-30 17:26:24,customer,CUST_000178,,,1592,shopping,inst_00189,browsing
1197,2022-03-30 17:30:07,customer,CUST_000178,,,1595,shopping,inst_00189,browsing
1201,2022-03-30 06:54:45,customer,CUST_000179,,,1599,shopping,inst_00190,considering
1215,2022-03-31 11:34:01,customer,CUST_000028,,,1621,shopping,inst_00199,considering
1219,2022-03-31 11:39:01,customer,CUST_000028,,,1625,shopping,inst_00199,checkout
1223,2022-03-31 20:05:01,customer,CUST_000125,,,1629,shopping,inst_00200,considering
1224,2022-03-31 20:10:01,customer,CUST_000125,,,1630,shopping,inst_00200,checkout
1226,2022-03-31 20:12:01,customer,CUST_000125,,,1633,shopping,inst_00200,purchased
1233,2022-03-31 17:04:11,customer,CUST_000184,,,1640,shopping,inst_00195,browsing
1235,2022-03-31 17:07:11,customer,CUST_000184,,,1642,shopping,inst_00195,browsing
1237,2022-03-31 17:10:57,customer,CUST_000184,,,1644,shopping,inst_00195,browsing
1239,2022-03-31 17:13:57,customer,CUST_000184,,,1646,shopping,inst_00195,browsing
1242,2022-03-31 09:54:36,customer,CUST_000186,,,1649,shopping,inst_00197,browsing
1243,2022-03-31 09:58:12,customer,CUST_000186,,,1650,shopping,inst_00197,considering
1245,2022-03-31 10:03:12,customer,CUST_000186,,,1652,shopping,inst_00197,checkout
1248,2022-03-31 10:34:53,customer,CUST_000187,,,1655,shopping,inst_00198,browsing
1250,2022-03-31 10:38:48,customer,CUST_000187,,,1657,shopping,inst_00198,browsing
1253,2022-03-31 10:45:15,customer,CUST_000187,,,1660,shopping,inst_00198,considering
1255,2022-03-31 10:54:39,customer,CUST_000187,,,1662,shopping,inst_00198,checkout
1266,2022-04-01 16:55:51,customer,CUST_000058,,,1679,shopping,inst_00206,browsing
1269,2022-04-01 16:58:51,customer,CUST_000058,,,1682,shopping,inst_00206,browsing
1272,2022-04-01 11:48:16,customer,CUST_000188,,,1685,shopping,inst_00201,browsing
1273,2022-04-01 11:51:52,customer,CUST_000188,,,1686,shopping,inst_00201,browsing
1276,2022-04-01 11:57:38,customer,CUST_000188,,,1689,shopping,inst_00201,browsing
1278,2022-04-01 12:11:54,customer,CUST_000188,,,1691,shopping,inst_00201,considering
1282,2022-04-01 12:16:54,customer,CUST_000188,,,1695,shopping,inst_00201,checkout
1285,2022-04-01 19:57:24,customer,CUST_000189,,,1698,shopping,inst_00202,browsing
1291,2022-04-01 19:57:22,customer,CUST_000191,,,1704,shopping,inst_00204,browsing
1295,2022-04-01 17:47:24,customer,CUST_000192,,,1708,shopping,inst_00205,considering
1309,2022-04-02 14:33:24,customer,CUST_000122,,,1727,shopping,inst_00213,considering
1313,2022-04-02 13:54:42,customer,CUST_000193,,,1731,shopping,inst_00207,browsing
1316,2022-04-02 13:58:19,customer,CUST_000193,,,1734,shopping,inst_00207,browsing
1317,2022-04-02 14:03:48,customer,CUST_000193,,,1735,shopping,inst_00207,considering
1321,2022-04-02 17:45:12,customer,CUST_000194,,,1739,shopping,inst_00208,browsing
1324,2022-04-02 22:07:51,customer,CUST_000195,,,1742,shopping,inst_00209,browsing
1328,2022-04-02 08:58:13,customer,CUST_000196,,,1746,shopping,inst_00210,browsing
1331,2022-04-02 09:09:53,customer,CUST_000196,,,1749,shopping,inst_00210,browsing
1335,2022-04-02 12:57:16,customer,CUST_000197,,,1753,shopping,inst_00211,browsing
1338,2022-04-02 13:00:16,customer,CUST_000197,,,1756,shopping,inst_00211,browsing
1340,2022-04-02 13:03:16,customer,CUST_000197,,,1758,shopping,inst_00211,considering
1346,2022-04-03 21:30:33,customer,CUST_000058,,,1766,shopping,inst_00216,browsing
1350,2022-04-03 09:20:08,customer,CUST_000144,,,1770,shopping,inst_00217,considering
1353,2022-04-03 09:25:08,customer,CUST_000144,,,1773,shopping,inst_00217,checkout
1356,2022-04-03 15:32:13,customer,CUST_000198,,,1777,shopping,inst_00214,browsing
1359,2022-04-03 15:35:16,customer,CUST_000198,,,1780,shopping,inst_00214,browsing
1362,2022-04-03 15:38:16,customer,CUST_000198,,,1783,shopping,inst_00214,browsing
1364,2022-04-03 15:41:16,customer,CUST_000198,,,1785,shopping,inst_00214,browsing
1365,2022-04-03 15:48:53,customer,CUST_000198,,,1786,shopping,inst_00214,considering
1368,2022-04-03 17:14:32,customer,CUST_000199,,,1789,shopping,inst_00215,considering
1370,2022-04-03 17:26:30,customer,CUST_000199,,,1791,shopping,inst_00215,checkout
1373,2022-04-03 17:31:00,customer,CUST_000199,,,1795,shopping,inst_00215,purchased
1391,2022-04-04 19:00:45,customer,CUST_000200,,,1824,shopping,inst_00218,considering
1394,2022-04-04 19:07:28,customer,CUST_000200,,,1827,shopping,inst_00218,checkout
1397,2022-04-04 19:12:21,customer,CUST_000200,,,1831,shopping,inst_00218,purchased
1399,2022-04-04 17:30:32,customer,CUST_000201,,,1833,shopping,inst_00219,considering
1402,2022-04-04 10:20:04,customer,CUST_000203,,,1836,shopping,inst_00221,browsing
1405,2022-04-04 10:24:29,customer,CUST_000203,,,1839,shopping,inst_00221,considering
1407,2022-04-04 10:30:40,customer,CUST_000203,,,1841,shopping,inst_00221,checkout
1410,2022-04-04 10:34:24,customer,CUST_000203,,,1845,shopping,inst_00221,purchased
1414,2022-04-04 20:15:00,customer,CUST_000205,,,1849,shopping,inst_00223,browsing
1416,2022-04-04 20:18:00,customer,CUST_000205,,,1851,shopping,inst_00223,browsing
1418,2022-04-04 20:21:00,customer,CUST_000205,,,1853,shopping,inst_00223,browsing
1420,2022-04-04 20:24:18,customer,CUST_000205,,,1855,shopping,inst_00223,considering
1424,2022-04-04 20:31:59,customer,CUST_000205,,,1859,shopping,inst_00223,checkout
1431,2022-04-04 13:48:41,customer,CUST_000206,,,1867,shopping,inst_00224,considering
1435,2022-04-04 12:13:13,customer,CUST_000207,,,1871,shopping,inst_00225,browsing
1442,2022-04-04 07:13:22,customer,CUST_000210,,,1878,shopping,inst_00228,browsing
1445,2022-04-04 07:16:22,customer,CUST_000210,,,1881,shopping,inst_00228,browsing
1447,2022-04-04 07:19:27,customer,CUST_000210,,,1883,shopping,inst_00228,browsing
1449,2022-04-04 07:22:27,customer,CUST_000210,,,1885,shopping,inst_00228,considering
1458,2022-04-05 18:17:12,customer,CUST_000058,,,1896,shopping,inst_00233,browsing
1460,2022-04-05 18:21:35,customer,CUST_000058,,,1898,shopping,inst_00233,browsing
1461,2022-04-05 18:25:32,customer,CUST_000058,,,1899,shopping,inst_00233,considering
1467,2022-04-05 12:30:24,customer,CUST_000144,,,1905,shopping,inst_00234,browsing
1481,2022-04-06 09:56:22,customer,CUST_000135,,,1926,shopping,inst_00242,browsing
1483,2022-04-06 09:59:22,customer,CUST_000135,,,1928,shopping,inst_00242,browsing
1484,2022-04-06 10:02:22,customer,CUST_000135,,,1929,shopping,inst_00242,browsing
1487,2022-04-06 18:20:02,customer,CUST_000144,,,1932,shopping,inst_00243,browsing
1490,2022-04-06 18:23:02,customer,CUST_000144,,,1935,shopping,inst_00243,browsing
1493,2022-04-06 18:36:03,customer,CUST_000144,,,1938,shopping,inst_00243,considering
1497,2022-04-06 13:24:26,customer,CUST_000213,,,1942,shopping,inst_00235,browsing
1506,2022-04-06 15:24:02,customer,CUST_000217,,,1951,shopping,inst_00239,browsing
1511,2022-04-06 13:28:18,customer,CUST_000218,,,1956,shopping,inst_00240,considering
1516,2022-04-06 15:01:47,customer,CUST_000219,,,1961,shopping,inst_00241,browsing
1517,2022-04-06 15:04:47,customer,CUST_000219,,,1962,shopping,inst_00241,browsing
1520,2022-04-06 15:07:47,customer,CUST_000219,,,1965,shopping,inst_00241,browsing
1522,2022-04-06 15:11:13,customer,CUST_000219,,,1967,shopping,inst_00241,browsing
1531,2022-04-07 12:21:58,customer,CUST_000221,,,1979,shopping,inst_00245,browsing
1533,2022-04-07 12:24:58,customer,CUST_000221,,,1981,shopping,inst_00245,browsing
1537,2022-04-07 22:38:51,customer,CUST_000222,,,1985,shopping,inst_00246,browsing
1539,2022-04-07 22:41:51,customer,CUST_000222,,,1987,shopping,inst_00246,browsing
1542,2022-04-07 22:45:28,customer,CUST_000222,,,1990,shopping,inst_00246,browsing
1545,2022-04-07 22:48:28,customer,CUST_000222,,,1993,shopping,inst_00246,browsing
1559,2022-04-08 16:10:27,customer,CUST_000122,,,2014,shopping,inst_00254,browsing
1562,2022-04-08 16:13:44,customer,CUST_000122,,,2017,shopping,inst_00254,browsing
1564,2022-04-08 16:16:44,customer,CUST_000122,,,2019,shopping,inst_00254,browsing
1567,2022-04-08 13:04:30,customer,CUST_000144,,,2022,shopping,inst_00255,browsing
1571,2022-04-08 19:47:41,customer,CUST_000223,,,2026,shopping,inst_00247,considering
1579,2022-04-08 19:02:29,customer,CUST_000226,,,2034,shopping,inst_00250,browsing
1585,2022-04-08 19:34:30,customer,CUST_000228,,,2040,shopping,inst_00252,browsing
1589,2022-04-08 16:13:12,customer,CUST_000229,,,2044,shopping,inst_00253,browsing
1607,2022-04-09 10:21:17,customer,CUST_000016,,,2071,shopping,inst_00265,browsing
1609,2022-04-09 10:24:17,customer,CUST_000016,,,2073,shopping,inst_00265,browsing
1613,2022-04-09 16:51:03,customer,CUST_000122,,,2077,shopping,inst_00266,browsing
1615,2022-04-09 16:54:37,customer,CUST_000122,,,2079,shopping,inst_00266,browsing
1618,2022-04-09 16:57:37,customer,CUST_000122,,,2082,shopping,inst_00266,browsing
1621,2022-04-09 17:00:37,customer,CUST_000122,,,2085,shopping,inst_00266,browsing
1623,2022-04-09 17:03:37,customer,CUST_000122,,,2087,shopping,inst_00266,browsing
1628,2022-04-09 17:44:45,customer,CUST_000135,,,2092,shopping,inst_00267,browsing
1633,2022-04-09 15:17:12,customer,CUST_000170,,,2097,shopping,inst_00269,browsing
1634,2022-04-09 15:20:12,customer,CUST_000170,,,2098,shopping,inst_00269,browsing
1637,2022-04-09 08:24:50,customer,CUST_000230,,,2101,shopping,inst_00256,browsing
1643,2022-04-09 21:01:23,customer,CUST_000232,,,2107,shopping,inst_00258,browsing
1645,2022-04-09 21:13:09,customer,CUST_000232,,,2109,shopping,inst_00258,considering
1651,2022-04-09 17:15:45,customer,CUST_000233,,,2115,shopping,inst_00259,browsing
1656,2022-04-09 10:43:50,customer,CUST_000234,,,2120,shopping,inst_00260,browsing
1660,2022-04-09 10:36:11,customer,CUST_000235,,,2124,shopping,inst_00261,browsing
1665,2022-04-09 08:06:39,customer,CUST_000237,,,2129,shopping,inst_00263,browsing
1668,2022-04-09 06:27:28,customer,CUST_000238,,,2132,shopping,inst_00264,browsing
1670,2022-04-09 06:31:19,customer,CUST_000238,,,2134,shopping,inst_00264,browsing
1672,2022-04-09 06:54:35,customer,CUST_000238,,,2136,shopping,inst_00264,considering
1685,2022-04-10 09:47:36,customer,CUST_000028,,,2155,shopping,inst_00276,browsing
1689,2022-04-10 11:11:44,customer,CUST_000122,,,2159,shopping,inst_00277,browsing
1691,2022-04-10 11:17:14,customer,CUST_000122,,,2161,shopping,inst_00277,browsing
1694,2022-04-10 11:38:37,customer,CUST_000122,,,2164,shopping,inst_00277,considering
1698,2022-04-10 16:53:00,customer,CUST_000170,,,2168,shopping,inst_00278,considering
1700,2022-04-10 16:58:00,customer,CUST_000170,,,2170,shopping,inst_00278,checkout
1703,2022-04-10 17:00:41,customer,CUST_000170,,,2174,shopping,inst_00278,purchased
1707,2022-04-10 13:45:29,customer,CUST_000177,,,2178,shopping,inst_00279,browsing
1710,2022-04-10 21:16:50,customer,CUST_000239,,,2181,shopping,inst_00270,browsing
1714,2022-04-10 20:16:54,customer,CUST_000240,,,2185,shopping,inst_00271,browsing
1717,2022-04-10 20:50:04,customer,CUST_000240,,,2188,shopping,inst_00271,considering
1719,2022-04-10 21:14:56,customer,CUST_000241,,,2190,shopping,inst_00272,considering
1721,2022-04-10 10:06:20,customer,CUST_000242,,,2192,shopping,inst_00273,browsing
1723,2022-04-10 10:09:20,customer,CUST_000242,,,2194,shopping,inst_00273,considering
1726,2022-04-10 18:45:19,customer,CUST_000243,,,2197,shopping,inst_00274,browsing
1742,2022-04-11 11:28:31,customer,CUST_000164,,,2219,shopping,inst_00288,browsing
1744,2022-04-11 11:31:31,customer,CUST_000164,,,2221,shopping,inst_00288,browsing
1747,2022-04-11 11:46:52,customer,CUST_000164,,,2224,shopping,inst_00288,considering
1750,2022-04-11 12:07:11,customer,CUST_000245,,,2227,shopping,inst_00280,browsing
1753,2022-04-11 12:10:11,customer,CUST_000245,,,2230,shopping,inst_00280,considering
1757,2022-04-11 06:54:38,customer,CUST_000246,,,2234,shopping,inst_00281,browsing
1760,2022-04-11 06:57:38,customer,CUST_000246,,,2237,shopping,inst_00281,browsing
1763,2022-04-11 07:28:18,customer,CUST_000246,,,2240,shopping,inst_00281,considering
1766,2022-04-11 16:48:48,customer,CUST_000247,,,2243,shopping,inst_00282,considering
1773,2022-04-11 19:28:58,customer,CUST_000250,,,2250,shopping,inst_00285,browsing
1787,2022-04-12 16:15:58,customer,CUST_000122,,,2272,shopping,inst_00297,browsing
1792,2022-04-12 19:30:40,customer,CUST_000177,,,2277,shopping,inst_00298,browsing
1793,2022-04-12 19:36:52,customer,CUST_000177,,,2278,shopping,inst_00298,browsing
1795,2022-04-12 19:39:52,customer,CUST_000177,,,2280,shopping,inst_00298,browsing
1797,2022-04-12 13:14:03,customer,CUST_000251,,,2282,shopping,inst_00289,browsing
1798,2022-04-12 13:23:40,customer,CUST_000251,,,2283,shopping,inst_00289,considering
1801,2022-04-12 09:20:27,customer,CUST_000252,,,2286,shopping,inst_00290,browsing
1804,2022-04-12 09:23:27,customer,CUST_000252,,,2289,shopping,inst_00290,browsing
1805,2022-04-12 17:55:52,customer,CUST_000253,,,2290,shopping,inst_00291,browsing
1807,2022-04-12 18:01:35,customer,CUST_000253,,,2292,shopping,inst_00291,browsing
1810,2022-04-12 18:04:35,customer,CUST_000253,,,2295,shopping,inst_00291,browsing
1812,2022-04-12 18:09:45,customer,CUST_000253,,,2297,shopping,inst_00291,considering
1816,2022-04-12 22:09:10,customer,CUST_000254,,,2301,shopping,inst_00292,browsing
1817,2022-04-12 22:12:10,customer,CUST_000254,,,2302,shopping,inst_00292,browsing
1819,2022-04-12 22:15:49,customer,CUST_000254,,,2304,shopping,inst_00292,considering
1823,2022-04-12 22:20:49,customer,CUST_000254,,,2308,shopping,inst_00292,checkout
1825,2022-04-12 22:23:32,customer,CUST_000254,,,2311,shopping,inst_00292,purchased
1829,2022-04-12 17:33:02,customer,CUST_000255,,,2315,shopping,inst_00293,browsing
1836,2022-04-12 22:12:04,customer,CUST_000257,,,2322,shopping,inst_00295,browsing
1839,2022-04-12 22:15:04,customer,CUST_000257,,,2325,shopping,inst_00295,browsing
1841,2022-04-12 22:18:04,customer,CUST_000257,,,2327,shopping,inst_00295,browsing
1844,2022-04-12 22:21:04,customer,CUST_000257,,,2330,shopping,inst_00295,browsing
1847,2022-04-12 20:26:25,customer,CUST_000258,,,2333,shopping,inst_00296,browsing
1859,2022-04-13 14:32:15,customer,CUST_000028,,,2350,shopping,inst_00304,browsing
1861,2022-04-13 14:35:15,customer,CUST_000028,,,2352,shopping,inst_00304,browsing
1863,2022-04-13 14:40:55,customer,CUST_000028,,,2354,shopping,inst_00304,considering
1866,2022-04-13 14:45:55,customer,CUST_000028,,,2357,shopping,inst_00304,checkout
1867,2022-04-13 14:50:01,customer,CUST_000028,,,2358,shopping,inst_00304,purchased
1870,2022-04-13 07:10:06,customer,CUST_000199,,,2361,shopping,inst_00305,browsing
1873,2022-04-13 19:57:14,customer,CUST_000259,,,2364,shopping,inst_00299,browsing
1878,2022-04-13 10:31:56,customer,CUST_000262,,,2369,shopping,inst_00302,browsing
1880,2022-04-13 10:34:56,customer,CUST_000262,,,2371,shopping,inst_00302,browsing
1884,2022-04-13 12:39:56,customer,CUST_000263,,,2375,shopping,inst_00303,browsing
1896,2022-04-14 20:27:19,customer,CUST_000016,,,2391,shopping,inst_00310,browsing
1898,2022-04-14 20:35:10,customer,CUST_000016,,,2393,shopping,inst_00310,considering
1902,2022-04-14 20:45:51,customer,CUST_000016,,,2397,shopping,inst_00310,checkout
1908,2022-04-14 22:42:53,customer,CUST_000125,,,2404,shopping,inst_00311,browsing
1910,2022-04-14 22:45:53,customer,CUST_000125,,,2406,shopping,inst_00311,considering
1912,2022-04-14 22:50:53,customer,CUST_000125,,,2408,shopping,inst_00311,checkout
1913,2022-04-14 22:52:53,customer,CUST_000125,,,2409,shopping,inst_00311,purchased
1916,2022-04-14 21:09:45,customer,CUST_000200,,,2412,shopping,inst_00313,considering
1919,2022-04-14 14:33:24,customer,CUST_000264,,,2415,shopping,inst_00306,browsing
1921,2022-04-14 14:36:24,customer,CUST_000264,,,2417,shopping,inst_00306,browsing
1926,2022-04-14 10:20:32,customer,CUST_000266,,,2422,shopping,inst_00308,considering
1944,2022-04-15 13:01:06,customer,CUST_000122,,,2449,shopping,inst_00324,browsing
1946,2022-04-15 13:04:06,customer,CUST_000122,,,2451,shopping,inst_00324,browsing
1949,2022-04-15 13:07:06,customer,CUST_000122,,,2454,shopping,inst_00324,considering
1953,2022-04-15 13:12:06,customer,CUST_000122,,,2458,shopping,inst_00324,checkout
1958,2022-04-15 14:37:12,customer,CUST_000268,,,2464,shopping,inst_00314,browsing
1961,2022-04-15 14:40:12,customer,CUST_000268,,,2467,shopping,inst_00314,browsing
1963,2022-04-15 14:44:47,customer,CUST_000268,,,2469,shopping,inst_00314,browsing
1964,2022-04-15 14:47:47,customer,CUST_000268,,,2470,shopping,inst_00314,considering
1970,2022-04-15 09:18:40,customer,CUST_000269,,,2476,shopping,inst_00315,browsing
1974,2022-04-15 07:17:03,customer,CUST_000271,,,2480,shopping,inst_00317,considering
1977,2022-04-15 07:44:03,customer,CUST_000271,,,2483,shopping,inst_00317,checkout
1978,2022-04-15 07:48:43,customer,CUST_000271,,,2484,shopping,inst_00317,purchased
1982,2022-04-15 20:38:08,customer,CUST_000273,,,2488,shopping,inst_00319,considering
1999,2022-04-16 15:31:54,customer,CUST_000122,,,2510,shopping,inst_00333,considering
2003,2022-04-16 15:43:18,customer,CUST_000122,,,2514,shopping,inst_00333,checkout
2006,2022-04-16 15:45:29,customer,CUST_000122,,,2518,shopping,inst_00333,purchased
2009,2022-04-16 17:37:59,customer,CUST_000135,,,2521,shopping,inst_00334,browsing
2013,2022-04-16 09:12:17,customer,CUST_000200,,,2525,shopping,inst_00335,browsing
2015,2022-04-16 09:31:42,customer,CUST_000200,,,2527,shopping,inst_00335,considering
2017,2022-04-16 09:42:40,customer,CUST_000200,,,2529,shopping,inst_00335,checkout
2020,2022-04-16 09:50:34,customer,CUST_000200,,,2533,shopping,inst_00335,purchased
2023,2022-04-16 20:52:23,customer,CUST_000277,,,2536,shopping,inst_00327,browsing
2026,2022-04-16 21:07:09,customer,CUST_000277,,,2539,shopping,inst_00327,considering
2030,2022-04-16 18:58:23,customer,CUST_000278,,,2543,shopping,inst_00328,browsing
2032,2022-04-16 19:03:17,customer,CUST_000278,,,2545,shopping,inst_00328,considering
2036,2022-04-16 20:35:40,customer,CUST_000279,,,2549,shopping,inst_00329,considering
2040,2022-04-16 20:38:07,customer,CUST_000280,,,2553,shopping,inst_00330,browsing
2042,2022-04-16 10:34:02,customer,CUST_000281,,,2555,shopping,inst_00331,browsing
2043,2022-04-16 10:37:02,customer,CUST_000281,,,2556,shopping,inst_00331,browsing
2046,2022-04-16 10:40:02,customer,CUST_000281,,,2559,shopping,inst_00331,browsing
2048,2022-04-16 10:43:02,customer,CUST_000281,,,2561,shopping,inst_00331,browsing
2051,2022-04-16 10:46:02,customer,CUST_000281,,,2564,shopping,inst_00331,browsing
